Time,RequestTokens,ResponseTokens
1.6e-05,372,9
0.000919,515,32
0.198735,2074,19
0.00323,1826,9
0.698526,1283,15
0.343875,5754,22
0.103622,386,13
0.071569,4441,14
0.198498,606,6
0.083653,930,46
0.096757,386,9
0.101642,1358,41
0.204212,1377,9
8.8e-05,585,31
0.09454,2846,14
4.1e-05,606,6
6.2e-05,387,6
0.244599,7435,133
0.100717,3750,6
0.153856,606,6
0.120903,4443,43
0.080662,1285,14
0.037355,4758,16
0.263584,7435,42
0.20104,2010,14
0.196971,7434,22
0.038601,374,31
0.06206,762,26
0.015596,694,13
0.08362,4759,15
0.199793,1358,18
0.010651,33,109
0.093173,2140,18
0.199095,4443,87
0.097217,1383,33
0.102021,2342,10
0.000807,2696,14
0.096894,849,11
0.143389,376,10
0.077807,4443,6
0.687637,252,6
0.091386,1888,10
0.000131,594,10
0.105704,2140,19
7e-06,1204,52
0.096778,1367,12
0.00449,2696,49
0.097554,252,12
0.194918,585,63
0.103417,60,27
0.397332,611,49
0.10666,595,14
0.096825,2143,16
0.097698,376,20
0.098757,63,6
6.7e-05,60,27
0.202274,5597,35
0.101564,2011,8
6e-06,4442,49
7.9e-05,449,25
9.4e-05,566,15
0.096508,392,63
0.002121,2145,16
0.116189,63,23
0.083106,376,15
0.09812,2012,12
0.000272,394,6
0.202212,1386,29
0.015143,547,6
0.08359,64,8
0.005098,1374,17
0.000141,1392,6
0.194735,515,21
0.598308,2851,17
0.000422,377,30
0.129652,1419,29
0.469699,1397,25
0.00822,63,7
0.202856,380,24
0.159854,2015,8
0.030344,1419,52
0.199126,90,7
0.402717,1397,88
0.216973,4441,64
0.379615,2732,50
0.134275,3756,14
0.166401,1458,14
0.100083,28,55
0.099579,1835,10
0.230845,1458,9
0.169587,5752,10
0.011295,388,10
0.087576,2380,8
0.000959,90,9
0.106976,1741,15
0.093002,28,17
0.199662,5752,11
0.031998,2149,46
0.06778,387,16
0.001147,7434,26
0.199745,1171,8
0.299528,64,19
0.199678,3769,31
0.146376,1388,11
0.054039,1415,9
0.202223,64,13
0.098802,1199,8
49.069736,976,7
0.103971,752,6
0.192965,523,28
2.5e-05,466,25
0.000871,2290,10
3.701023,1063,13
0.298201,2264,23
0.00167,1638,13
0.000192,613,49
0.099941,21,58
0.104967,527,12
4.7e-05,1390,14
0.101098,1022,32
0.000135,1063,22
0.000816,2292,13
0.00011,2297,34
0.097555,528,22
6.2e-05,2655,15
0.000153,1371,17
0.099249,615,7
0.101516,892,14
0.091505,2940,27
0.102331,1528,13
0.499805,23,6
0.005809,2942,11
0.091553,752,13
0.00019,1728,88
0.0076,1528,14
0.098083,616,103
0.101525,2919,9
0.192577,1379,9
0.00012,751,72
0.000975,1732,6
0.005801,616,7
0.001108,1448,55
0.094457,1393,19
0.000197,533,6
0.001089,2294,13
0.003772,1885,307
0.00072,1545,6
0.097202,284,9
0.001087,7436,6
0.002835,7436,12
0.000136,2945,13
0.09518,1545,24
0.001698,978,6
0.102682,1062,10
0.09153,1735,9
0.000214,2919,9
0.007443,1028,19
0.099061,2264,15
8.4e-05,2295,11
0.098825,978,9
0.097665,7436,13
0.099784,1886,104
0.000786,7435,8
0.001951,290,6
0.00444,7436,19
0.001044,1385,21
0.089762,1062,19
0.003828,621,25
0.196692,2919,9
0.000147,2951,9
0.003156,1742,87
0.001894,7098,30
0.197443,2661,8
0.303423,980,8
0.002261,1385,16
0.193343,80,6
0.096711,624,20
10.299063,2358,13
0.000574,2960,13
0.026016,764,14
0.675335,646,30
0.198361,1889,21
0.210893,1088,28
0.088813,1603,10
0.300041,2707,25
0.402408,898,6
0.013753,305,20
0.183834,1056,14
0.204647,898,32
0.296693,303,30
0.007039,7105,6
0.141822,624,27
0.04984,725,12
0.200818,3592,7
0.010093,313,19
0.13255,979,151
0.215053,1634,10
0.216916,1732,17
0.128135,7432,17
0.133053,1686,28
0.169671,7436,7
0.634979,2285,12
0.172162,7107,18
0.009511,1733,6
0.093632,1634,118
0.328792,900,13
0.293345,900,8
0.124159,2220,51
0.337116,2942,9
0.302947,3968,9
0.000145,82,7
0.002598,311,25
0.094231,903,15
0.100052,927,58
0.000131,157,14
0.099907,31,7
0.101129,3625,14
0.09894,2711,6
0.204408,30,9
0.197182,311,91
0.098311,2227,30
0.399982,3220,10
0.100162,179,13
6.5e-05,2669,8
0.57593,82,7
0.125327,3214,10
0.008238,900,22
0.091814,1569,59
0.005567,2669,8
0.093195,652,9
0.003776,7113,13
0.197441,7436,31
0.400019,179,12
0.29847,2670,7
0.055582,985,9
0.007281,7435,12
0.342707,1136,6
0.320655,2541,13
0.373718,7436,25
0.601844,1138,6
0.050411,7436,11
0.073032,1988,19
0.199217,7425,66
0.075555,1138,8
0.120622,1628,86
0.220694,2496,23
0.058815,2676,12
0.12876,1140,10
0.141592,3598,337
0.229721,7425,66
0.001609,2960,29
0.122567,2155,66
0.077206,3638,15
0.039558,1990,8
0.563795,2798,9
0.81957,2227,15
0.01249,985,9
0.064084,2498,11
0.298865,1625,6
1.790929,7435,127
0.240707,1624,30
0.215822,1625,18
0.079147,2962,6
0.084972,5381,11
0.217261,2676,8
0.071198,242,19
0.042796,2501,10
0.057643,3653,22
0.035628,7430,37
0.2806,98,17
0.299201,242,12
0.289861,118,12
0.744709,2504,8
0.411742,2676,11
0.269061,1732,9
0.071202,2505,8
40.205463,2756,7
0.293761,536,62
0.112519,407,15
1.124833,41,397
0.129095,3092,14
3.2e-05,2258,19
0.000365,1113,9
0.1317,7431,11
0.000525,3077,13
0.149327,863,20
0.503345,7431,14
0.090303,3020,13
0.156545,2757,12
0.032553,4306,6
0.029824,3092,28
0.038743,1113,10
0.203028,1750,391
0.007596,4183,9
0.1981,1658,8
0.102479,7432,13
0.02217,2482,11
0.065324,407,8
0.199958,4183,9
0.228535,5915,6
0.030421,2794,11
1.216474,2260,34
0.22722,1026,13
0.297479,866,15
3.9e-05,4303,8
0.002102,1661,8
0.101998,2552,10
0.498908,247,30
0.096931,2554,7
0.15187,1026,31
0.149535,251,10
0.098799,2369,6
0.00416,2796,11
0.196307,4305,8
6.1e-05,4700,9
0.102971,1029,7
0.0962,3575,7
0.109091,1137,10
0.114774,251,25
0.076223,106,8
0.002183,4306,7
0.299772,768,13
0.110875,622,15
0.141125,1138,10
0.246179,2797,6
0.601011,2798,9
0.23102,2998,6
0.068271,12,10
0.33548,7436,26
0.166323,976,11
14.851033,7151,9
0.001224,5381,6
0.104068,1101,76
0.394253,13,52
0.00074,7435,15
0.000143,95,14
0.000941,2607,64
0.006215,2422,25
0.000231,29,6
0.00103,892,8
0.001756,94,13
0.188961,1307,16
0.004694,331,19
0.001284,4217,7
0.001127,4769,102
0.000976,2738,29
0.003014,95,16
0.087913,197,7
8.2e-05,841,18
0.002412,6077,49
2.108857,4217,18
0.09426,744,18
0.000979,742,24
0.09774,7154,6
0.103789,3208,12
0.091871,7153,6
0.199956,1347,9
0.000183,4075,8
2.9e-05,331,7
1.70029,2724,66
0.000252,34,7
0.100519,4796,21
0.199846,1653,37
4.4e-05,969,55
0.009153,194,26
0.000834,2076,13
6.2e-05,2326,9
0.19003,6097,13
6.8e-05,35,7
2.1e-05,1018,8
0.000216,1115,11
0.203986,4061,12
0.001013,4075,7
0.001082,1825,16
0.098351,1018,8
8.1e-05,7435,85
0.101508,7436,10
0.092719,2050,12
0.011075,96,38
0.088844,4061,16
0.001959,841,14
0.00346,4765,7
0.001961,6097,130
0.000171,2038,11
0.10003,7436,14
0.000126,7436,8
0.002898,7435,60
0.094024,544,6
0.000818,2278,19
0.096189,52,14
0.103969,183,30
0.001926,4765,12
0.000247,1656,6
0.000833,332,17
0.001053,1032,18
0.001064,508,11
0.090132,2714,64
2.204599,2278,19
0.000123,6097,61
0.000156,746,52
0.195684,2038,26
0.001035,7435,200
4.6e-05,1177,7
0.102967,848,14
0.0962,163,15
0.00207,7087,25
0.100383,6097,117
0.502353,2079,7
0.000683,550,57
0.000287,4064,17
0.194181,333,42
0.001078,7089,40
0.100284,163,12
0.000188,1799,57
0.001122,1089,10
0.095561,1830,14
0.103817,184,16
0.103235,554,18
0.000832,1831,15
0.397799,2657,12
0.000284,4609,8
0.001615,186,7
0.003109,7091,11
0.094677,1805,66
0.000953,293,10
0.097228,4611,6
0.000798,2657,8
0.001223,712,11
0.000906,1831,10
0.095649,1033,13
0.00015,293,18
0.008674,1834,10
0.089667,3213,7
0.100512,6061,90
0.000749,41,11
0.001209,557,58
0.104672,353,66
0.000186,7436,29
0.395148,746,36
5.6e-05,3213,19
0.000124,1033,15
0.001188,4611,6
0.100788,7435,6
0.204131,1428,9
0.002156,2035,10
0.000166,7435,10
0.088919,379,20
0.000824,1033,7
0.108179,2473,17
0.191194,7091,92
0.005347,2049,19
0.001821,1116,130
0.095295,380,40
0.001869,7158,150
0.001461,7435,10
0.005026,2474,15
0.088753,7093,26
0.109921,7436,11
0.096556,357,9
0.099053,379,23
0.003956,2097,88
0.096279,548,7
9.4e-05,172,15
5.8e-05,47,6
0.000954,7431,10
0.000163,7029,17
0.092631,4616,8
0.005146,985,8
0.001707,549,6
0.000124,3213,14
0.100374,2477,10
0.002092,2122,73
0.000927,319,11
0.096383,983,12
0.099115,3214,6
0.002685,7029,19
0.001931,749,10
0.001177,50,10
0.091655,3216,6
0.000967,1089,14
5.7e-05,1177,6
0.001096,7098,25
0.001968,2055,8
0.094793,291,20
0.005227,2057,12
0.000158,37,6
0.195279,2058,10
0.000853,1033,7
0.096281,380,130
0.009692,749,11
0.001887,7100,20
0.095128,201,14
0.00087,332,11
0.197801,39,7
0.096526,177,13
0.000275,750,14
0.005905,367,104
8.2e-05,980,12
0.000123,1937,16
0.001658,730,8
0.001744,2371,6
0.09479,1512,13
0.098353,730,8
0.002467,1937,12
0.003114,98,20
0.001229,751,7
0.00019,7436,10
0.088914,3438,13
0.000869,7103,29
0.099092,331,6
0.101138,2083,6
0.099211,209,10
0.006061,3003,9
0.097597,39,7
0.000803,179,10
0.000212,7436,8
0.004656,2050,7
0.000683,99,12
0.091819,894,9
0.000222,98,18
0.000725,2083,8
0.001332,7437,12
0.002936,3003,11
0.102419,345,12
0.368832,4333,13
0.902239,7436,9
1.19962,9,22
0.001045,1883,81
0.093815,677,22
0.005599,1890,6
0.002293,293,48
0.003075,2330,8
0.09321,2199,63
0.10341,1028,30
0.095783,3367,17
7e-06,7436,10
0.098088,1890,11
0.000826,1228,7
0.00576,157,8
0.094192,543,8
0.000884,9,6
0.203318,5133,6
0.095194,2903,10
0.098638,2330,20
0.202785,540,18
5.7e-05,910,20
0.098383,295,57
0.000968,1153,8
0.397067,1037,6
0.003016,73,19
0.198261,4959,9
0.000102,671,14
0.107168,352,61
0.092202,1153,8
0.007277,591,45
0.092551,11,8
0.00456,912,6
0.003711,591,22
1.691925,351,40
0.002842,2799,36
0.199958,23,15
0.00112,1508,13
0.09599,903,196
0.001018,7436,32
0.102147,1240,58
0.096245,912,10
0.407559,25,7
0.000174,3016,11
0.095127,7435,20
6.9e-05,353,12
1.901238,308,63
0.199994,142,44
0.102043,731,9
7.3e-05,663,9
0.000111,142,9
20.520417,237,6
0.098452,2744,109
0.101904,7097,21
0.020813,384,15
0.083482,114,121
6.2e-05,2036,66
0.098352,1351,11
8.8e-05,107,13
0.397389,2723,6
0.098905,448,77
0.323903,2036,20
0.17978,107,11
0.096353,447,18
0.000123,1352,10
0.20012,238,9
0.100311,2572,19
0.163415,1271,21
0.035044,2071,27
0.009735,45,36
0.049239,1272,6
0.099789,1321,17
0.343145,2069,8
0.155912,1887,105
0.005151,43,17
0.001057,1490,11
0.100473,1317,24
5.3e-05,3269,10
7e-06,2580,7
0.000264,4399,6
0.00101,2954,9
0.231088,2070,6
0.02469,81,14
0.001464,109,7
0.03241,3446,29
0.117701,1961,16
0.327215,617,94
0.099652,2394,11
0.099959,109,15
0.10009,3133,58
0.008254,2022,13
0.095481,1336,10
0.0573,158,6
0.004654,6097,6
0.037366,2070,6
0.09656,46,6
0.001724,2070,6
0.154922,2954,8
0.050907,1726,11
0.195674,7136,101
0.059957,129,13
0.36071,2070,6
0.000838,842,12
0.036954,3121,7
0.040265,450,18
0.001094,1363,7
0.097058,641,16
0.061547,2387,82
0.338678,3212,109
7e-05,7138,9
0.100392,2359,15
0.004637,1100,271
0.136277,47,10
0.014493,1364,9
0.144093,1726,10
0.00279,20,15
0.00016,4134,9
0.062389,91,8
0.000112,3121,7
0.001062,1749,391
0.093647,1838,6
0.002439,1333,128
4.9e-05,182,211
0.10157,1373,76
0.036105,2103,9
0.000123,2361,15
0.008273,3452,8
0.047646,1935,19
0.045849,2571,52
0.063963,3114,9
0.094344,1374,46
0.041168,109,55
0.059604,1506,8
0.13955,2361,8
0.099467,2114,29
0.000124,368,43
0.00215,2134,7
0.101404,2075,33
0.118172,1372,46
0.03944,1840,116
0.001042,13,8
0.137249,238,13
0.008637,7139,11
0.050343,1334,11
0.001061,1002,7
0.039783,2363,9
0.102521,21,22
0.003459,323,34
0.554451,1843,8
0.102327,1374,109
8e-05,3760,7
0.095144,1961,8
0.003284,1402,14
0.799184,92,16
0.001074,1374,40
0.00103,14,6
3.997663,13,19
1.099904,3276,19
0.197458,1973,15
0.000128,61,25
0.105997,2492,29
0.093132,1512,46
0.200091,119,93
0.005261,1320,7
0.098171,2906,9
0.0001,1849,10
8.5e-05,1290,11
0.001199,1091,8
0.097635,13,8
0.39998,1323,76
0.102865,1849,40
0.098185,1321,7
0.10128,986,16
0.000864,14,15
0.005126,1337,10
0.090427,3488,10
0.006053,1405,14
0.091902,1201,9
0.000984,1322,7
0.007438,1598,18
0.098933,3118,10
0.096227,163,8
0.703454,1336,8
0.09366,4491,6
0.007706,3265,18
0.094464,2434,64
0.002788,1467,7
0.001131,3117,10
10.124387,974,7
0.093456,117,6
0.101306,1271,18
0.099707,731,58
0.201748,427,10
0.01115,3865,100
0.119264,2430,36
3.277522,4071,25
0.09137,122,7
0.099988,427,17
0.000178,1599,9
0.098506,2431,40
2.712768,3917,109
0.386716,1330,22
0.000188,4790,30
0.000925,1352,10
0.00355,1600,8
0.797758,804,85
0.105787,1600,6
0.700729,614,599
0.092045,1601,6
0.201488,2893,31
0.000853,984,121
8.8e-05,3945,102
0.202988,432,10
0.094776,1277,13
0.099562,2644,9
0.000295,986,17
0.100643,3960,9
0.103414,6187,9
0.003797,2329,9
0.000856,1334,81
0.193023,456,9
0.002738,1276,18
0.199556,984,81
0.000142,3896,12
0.003959,1404,15
0.09904,2548,7
0.193107,122,6
0.005409,1603,13
0.000937,4765,43
0.000172,1276,13
0.000803,102,487
0.000266,7328,23
0.096686,1318,19
0.093985,729,10
0.003008,2643,15
0.104763,2069,9
0.000864,1750,8
0.001306,2726,20
0.092404,457,46
0.00317,987,9
0.703381,2476,36
0.001057,2065,9
7.9e-05,2721,7
0.095879,79,23
0.001845,4249,10
0.192437,2791,21
14.538601,2790,11
0.041755,2997,9
0.096335,1591,49
0.098852,150,10
0.399785,386,31
0.399968,2503,26
0.005263,331,52
0.096259,423,22
0.020221,709,6
0.103054,1652,12
0.091552,3977,10
0.083726,158,25
0.201617,613,8
0.220255,2864,387
0.123068,3848,9
0.158675,158,6
0.096539,617,9
0.100058,1861,73
0.099724,151,9
0.100097,6487,17
0.102837,9,78
0.200606,151,9
0.096421,191,196
0.20006,1690,44
0.104105,4939,9
0.095845,1897,46
0.067356,160,19
0.032573,1538,12
8.9e-05,151,8
0.017075,86,9
0.019736,622,31
0.063631,3334,8
0.099511,2525,15
7e-06,2059,82
0.322444,1612,71
0.080027,151,8
0.097647,1538,7
0.20557,1085,22
0.202757,3020,9
0.098215,34,6
7e-05,636,10
0.1946,162,14
0.012018,1615,37
0.000909,332,55
0.088,1907,6
3e-05,1992,12
0.015315,2985,7
0.084193,152,9
0.1251,1862,209
0.100558,1634,43
0.072951,4467,8
0.099522,160,6
0.001277,2248,9
0.104048,1539,11
0.097794,12,74
0.212339,153,9
0.088813,334,9
0.013361,1539,10
0.208859,1863,79
0.144805,1992,11
0.02873,1540,10
0.505291,636,14
0.194763,748,11
0.403624,1540,10
0.014676,3424,409
0.181896,1087,7
0.347128,1655,10
0.082174,149,7
0.38908,2470,6
0.381373,1616,29
0.10226,149,52
0.002458,1850,28
0.095523,3360,86
0.00178,228,7
6e-06,2445,14
0.102892,1749,17
5.3e-05,1502,31
0.095122,13,26
0.002212,1852,6
0.211376,749,40
0.290265,4056,22
0.198109,2470,39
0.099167,1884,7
0.001983,1297,105
0.019028,1563,15
0.015218,103,14
0.063652,7436,7
0.202086,4057,46
0.299833,105,6
0.097043,1563,30
0.000136,1913,46
0.001443,1863,382
0.100399,1743,6
0.002193,1313,6
0.195865,15,30
0.012,1914,20
0.18974,105,11
0.000174,2518,40
6e-06,4057,70
0.01279,1313,9
93.789123,1874,24
0.094984,7074,9
0.201149,362,15
0.096366,1064,16
1.603593,2448,14
0.003161,2628,20
0.000158,93,15
0.09556,6044,27
0.392692,7435,6
0.000255,5825,14
0.110973,4868,18
0.097681,2215,8
0.392508,6041,24
0.000139,4868,7
0.204404,1874,28
0.001392,2450,6
0.093147,77,81
2.609695,2823,18
0.098236,4437,64
0.093927,282,13
0.099836,842,9
0.10266,7074,105
6e-06,282,6
0.195313,374,7
0.200706,1823,7
0.000201,7119,10
0.100715,1156,146
0.003627,7423,310
6.4e-05,283,6
0.198042,283,13
0.903838,1058,30
0.003121,842,9
0.193703,105,9
0.197646,1583,11
0.003622,289,14
0.001629,1159,21
0.09732,3621,8
0.000134,906,12
0.003862,106,17
0.092782,1057,17
7e-06,241,43
0.00528,1852,24
0.001225,1761,8
0.40211,1761,12
0.092832,469,13
0.002164,1823,13
0.095984,908,14
0.002561,4102,11
0.804485,315,20
6.2e-05,3807,11
0.003273,1468,32
0.293619,469,30
0.000352,382,11
0.003058,908,15
0.000277,2629,6
0.091687,3727,107
0.001853,1060,21
0.000138,379,28
0.003044,2091,6
0.003266,1470,11
0.091301,908,6
0.006387,3056,9
0.001005,1879,7
0.093959,78,15
0.004887,1059,9
0.000202,107,21
0.000828,2428,8
0.001864,2628,12
0.091677,3057,6
0.006357,7436,14
0.00016,3135,11
0.001908,1060,18
0.303707,316,6
0.000214,5503,29
0.091608,2630,12
0.097571,395,15
0.001776,392,22
0.001014,2629,7
0.000862,2092,6
0.001192,4871,17
0.000941,910,8
0.000101,392,6
0.092665,390,23
0.001856,1476,6
0.002835,390,13
0.002032,910,8
0.000779,2431,6
0.000175,1060,6
0.095817,5913,12
4e-05,910,26
0.000293,2630,16
0.000936,1064,15
8.3e-05,2424,9
0.001687,3058,12
0.097192,2748,22
0.002046,186,9
0.001097,3627,34
0.108738,6229,21
0.003973,79,10
0.001323,2219,12
0.00056,46,14
7e-06,1080,30
0.000139,7436,40
0.001981,4871,40
0.0007,5509,18
0.079708,1476,24
0.001942,6213,6
0.298296,2841,11
2.4e-05,1062,15
7.6e-05,7168,14
0.003244,395,15
0.00294,903,21
0.000879,106,12
0.092629,2454,8
0.001989,2841,9
0.000802,3627,75
0.095567,80,15
0.001897,5516,55
0.095699,469,8
0.004307,1588,9
0.004074,468,8
0.092632,188,6
0.003073,2433,12
0.001965,6230,6
0.098453,2433,12
0.100854,2842,16
0.09777,1832,6
0.001962,6229,41
0.00028,1593,25
0.000794,398,15
0.303144,6230,79
4.4e-05,170,13
0.002002,3103,6
0.000898,348,9
0.088072,5523,9
3e-05,2842,9
0.100781,1022,23
0.001259,398,13
0.005327,904,102
0.096788,271,18
0.002004,1022,15
0.097965,1590,33
0.001073,6230,6
0.00083,402,9
0.093867,188,7
0.004372,1064,17
0.098217,346,15
0.101689,1027,15
0.003065,1069,11
0.001677,95,14
0.392165,1592,33
0.002078,1067,13
0.00246,1666,6
0.000649,1718,87
0.09438,1666,8
0.004898,1707,9
0.000634,1032,13
0.096763,318,12
0.105566,879,13
0.290515,1037,8
0.199987,6230,195
0.001564,105,14
6.6e-05,987,7
4.6e-05,1719,8
0.200787,6198,7
0.297954,1401,9
0.100081,877,73
0.099305,178,7
0.101143,318,28
0.199179,1401,7
0.100842,6231,20
8.7e-05,1927,6
0.200998,3599,46
0.198644,1927,6
0.099193,7435,11
0.100005,6233,7
0.100727,1926,9
0.49935,3599,57
0.200018,1926,9
3.8e-05,272,17
9.5e-05,1402,12
0.002974,4434,12
0.196941,444,14
0.310793,2570,7
0.092603,3601,37
0.296333,984,7
0.203495,3533,10
0.197005,3601,25
0.101391,1204,10
0.001463,2205,15
0.103029,1875,75
0.498764,1042,33
0.094856,274,15
0.00022,1404,12
0.002392,6139,30
0.297617,1211,14
0.601571,3604,18
0.201978,1585,19
0.196995,180,10
4e-05,569,31
0.299472,569,10
0.101285,1877,8
0.003316,452,13
0.095459,180,8
0.300037,569,34
0.299729,1585,38
0.100032,6140,10
0.002015,1212,7
0.000183,180,7
0.099102,4911,21
0.000114,1877,31
0.002416,1229,10
0.002848,569,34
0.394765,251,7
8.2e-05,2298,70
0.398674,2532,37
0.100337,1218,19
0.09963,353,17
0.300046,1877,43
0.004239,574,106
0.095588,158,13
0.002708,6134,19
0.09811,193,130
0.501334,414,18
0.097818,195,31
0.00193,2535,12
0.098087,575,9
0.700588,358,6
0.40067,1878,18
0.098819,575,109
0.00206,111,10
0.099759,196,66
0.101616,2304,12
0.001558,256,70
9.1e-05,1477,22
0.096128,6235,177
0.000132,1878,28
0.399787,1079,36
0.099458,360,7
0.10152,2305,6
0.297699,196,46
0.001355,359,9
0.101135,580,18
0.098566,1081,21
0.099587,1879,28
0.099336,1119,33
0.208171,3119,34
0.091859,357,10
0.062004,575,208
0.672323,583,33
0.185749,196,234
0.126534,1083,33
0.063812,2305,15
0.044821,2824,16
0.380772,361,14
0.087593,1083,9
0.276375,362,24
0.158062,1007,10
0.042547,2572,103
0.001184,1084,16
0.226185,359,18
0.299713,1007,14
0.340487,891,14
0.54456,2400,7
0.025517,1879,26
0.480117,99,8
0.402761,1799,14
0.280413,209,64
6.5e-05,4879,16
9.6e-05,6175,28
0.235979,1799,8
0.162269,2822,12
0.000152,2400,8
0.40189,1269,15
0.206592,2400,14
0.004779,2919,12
0.117068,1269,6
0.171723,6261,9
0.012938,1262,12
0.08615,1608,33
6e-06,1401,9
0.31017,270,112
0.004267,1269,17
0.287294,1262,8
0.096957,1198,47
0.302239,1269,6
0.098103,1880,21
0.100842,1262,12
0.099597,2582,55
0.12507,417,12
0.074264,2407,9
0.19993,203,23
9.3e-05,183,1276
0.002571,4880,14
0.298407,5913,7
0.099154,417,20
0.005304,216,181
0.101214,2226,15
0.224528,1263,11
0.568758,2237,6
0.100382,5913,8
0.113986,471,14
0.185556,1264,10
0.001754,225,67
0.061237,6176,17
0.047119,2925,8
0.565709,917,37
0.095772,2588,57
0.116959,2825,59
0.6117,2825,21
0.183645,1881,31
0.075041,232,130
0.441291,2928,26
0.132327,2409,14
0.006019,1610,27
0.072624,2826,84
0.576347,241,75
0.287629,5916,6
0.765308,1823,8
0.197553,5914,7
0.003311,2414,35
0.006486,2828,115
0.713219,423,8
0.057983,1426,12
0.28101,6123,14
0.113271,248,82
0.009098,918,17
0.077684,423,7
0.005929,2412,11
1.194722,424,44
0.003072,11,12
0.099664,7,54
0.099179,579,8
6.4e-05,917,13
0.159319,3156,7
0.048869,6176,12
1.127913,2309,6
0.2119,917,50
0.08877,423,15
0.199449,2460,6
0.060349,5059,27
0.240539,4884,10
50.796312,1973,14
0.097968,2075,6
0.502339,5575,9
0.005618,238,8
0.092482,730,33
0.104613,149,44
0.003655,744,13
0.091308,2002,16
0.101325,1353,54
0.001085,44,105
0.201763,337,6
0.095604,733,12
0.12924,776,18
0.039146,573,28
0.230953,28,16
0.004402,5195,6
0.156769,5570,11
0.043834,7426,9
0.12796,573,52
0.170501,1114,7
0.099637,1974,11
0.102744,2133,12
0.19502,1640,263
0.000232,1291,6
0.199775,5194,10
0.099595,11,9
0.182124,1978,6
0.310574,2027,17
0.143088,748,54
0.06749,7433,8
0.122152,1292,7
0.282942,3228,103
0.114122,2037,13
0.242854,778,14
0.035297,2134,22
0.100269,1078,9
0.086143,594,7
0.323341,594,8
0.030103,1350,33
0.071339,242,44
0.588656,4684,37
0.107859,1076,13
0.092609,594,10
2.3e-05,7434,94
8.4e-05,2310,24
2.005425,5074,71
0.000984,2028,11
5.7e-05,92,10
0.000749,3231,175
0.119771,1076,13
0.784028,244,17
0.001793,11,9
0.188998,92,10
0.102214,1978,10
7.8e-05,7436,17
0.078318,3235,11
0.292694,149,22
0.101139,80,7
0.000198,76,6
0.100838,4358,56
0.097371,2606,18
0.123819,1353,6
0.001654,1316,24
0.006705,596,18
0.199734,779,18
0.000113,39,12
0.095055,2031,8
0.605942,149,12
0.072329,1216,6
0.025428,7433,40
2.4e-05,1978,6
0.000954,39,6
0.072153,195,7
0.001075,1209,22
0.003563,1985,26
0.00106,1209,22
0.018293,3568,9
0.000861,3234,121
0.000925,2035,13
0.075487,230,13
8.9e-05,4361,6
0.001306,2157,18
0.000935,1209,19
0.019732,1891,7
0.097849,38,6
0.900299,1978,8
0.075908,186,13
0.008449,57,45
0.001958,152,14
0.01381,3665,10
0.076839,198,12
0.004632,2941,13
0.019782,986,25
0.000757,2032,6
2.2e-05,704,7
0.000143,2005,9
0.074932,87,13
0.002169,7032,6
0.001177,95,8
0.000146,2003,79
0.02042,180,19
0.10221,1979,13
0.004751,1318,23
0.100706,35,10
0.193771,3563,9
0.003747,152,8
0.302431,2745,12
0.000132,6272,6
0.090472,2093,10
0.007689,988,43
0.001012,6272,6
0.191497,2031,7
0.004469,7436,59
0.002597,604,11
0.001308,150,8
0.095489,246,35
0.004192,3193,15
0.000112,2456,9
0.001152,667,9
0.091533,751,18
0.100545,246,13
0.00478,3192,6
0.003021,781,6
0.09524,669,8
0.000167,35,6
0.101274,1400,16
0.092896,248,14
0.001279,3542,21
0.006613,1318,22
0.002361,1294,9
8.8e-05,3286,124
0.09148,752,19
0.007328,2095,6
0.096717,249,11
0.197623,2031,7
0.005952,1981,22
1.7e-05,782,14
0.095893,3715,9
0.003814,2748,15
0.101089,249,7
0.092318,4067,52
0.001212,950,13
0.001355,2007,18
0.270825,1902,10
0.100325,199,8
0.101896,1033,20
0.000146,2095,11
0.047209,36,14
0.099021,3464,9
0.002126,357,33
0.099628,2220,12
0.198556,2774,15
0.097417,8,14
0.000109,4188,11
0.001134,27,13
0.000925,2558,13
0.097579,1856,6
0.065675,199,14
0.03557,2558,6
0.964161,2590,22
0.188718,94,17
2.5e-05,3509,11
0.006428,83,13
0.000982,1239,23
0.144599,241,21
0.191731,855,28
0.005212,2623,9
0.004284,139,9
0.001017,1486,15
0.088711,1881,7
0.104706,2561,24
0.005436,1854,12
7.9e-05,2241,46
0.09336,3467,16
0.101989,467,17
0.00196,51,23
0.095485,6010,13
0.301889,139,10
0.954844,2158,7
0.000879,829,10
0.202184,296,333
0.00116,40,17
6.5e-05,2593,11
0.00084,1486,69
0.000173,2024,26
0.095702,2947,17
0.001219,830,13
0.001063,197,11
0.093891,152,12
1.600489,231,13
0.107282,2838,19
0.002283,2170,8
0.038879,940,22
0.000959,379,28
0.054167,680,8
0.000124,2947,9
0.096441,559,6
0.005863,384,18
0.093693,6024,41
0.004283,6026,25
0.002297,2170,6
0.103441,1195,7
0.093277,3039,26
5.1e-05,2839,6
0.00205,938,13
0.098542,1654,10
0.000961,938,11
0.099351,170,6
0.099223,966,12
0.09625,2791,9
0.004101,2673,9
5.1e-05,2951,6
0.00343,1081,19
0.04014,855,77
0.007155,1886,10
0.053597,726,51
0.041674,2527,36
0.001439,7436,145
0.00073,651,9
0.001122,2432,12
0.052325,182,784
0.041969,227,9
0.001323,1494,19
0.051549,5364,8
0.004022,7436,8
